Date,Value
1983-08-31,1216.16
1983-08-30,1196.04
1983-08-29,1194.11
1983-08-26,1192.07
1983-08-25,1185.06
1983-08-24,1184.25
1983-08-23,1192.89
1983-08-22,1203.15
1983-08-19,1194.21
1983-08-18,1192.48
1983-08-17,1206.5
1983-08-16,1190.45
1983-08-15,1193.5
1983-08-12,1182.83
1983-08-11,1174.39
1983-08-10,1175.98
1983-08-09,1168.27
1983-08-08,1163.06
1983-08-05,1183.29
1983-08-04,1183.09
1983-08-03,1197.82
1983-08-02,1188.0
1983-08-01,1194.21
1983-07-29,1199.22
1983-07-28,1216.35
1983-07-27,1230.47
1983-07-26,1243.69
1983-07-25,1232.87
1983-07-22,1231.17
1983-07-21,1229.37
1983-07-20,1227.86
1983-07-19,1197.12
1983-07-18,1189.9
1983-07-15,1192.31
1983-07-14,1204.33
1983-07-13,1197.82
1983-07-12,1198.52
1983-07-11,1215.54
1983-07-08,1207.23
1983-07-07,1210.44
1983-07-06,1220.65
1983-07-05,1208.53
1983-07-01,1225.26
1983-06-30,1221.96
1983-06-29,1213.84
1983-06-28,1209.23
1983-06-27,1229.47
1983-06-24,1241.69
1983-06-23,1241.79
1983-06-22,1245.69
1983-06-21,1247.4
1983-06-20,1239.18
1983-06-17,1242.19
1983-06-16,1248.3
1983-06-15,1237.28
1983-06-14,1227.26
1983-06-13,1220.55
1983-06-10,1196.11
1983-06-09,1189.0
1983-06-08,1185.5
1983-06-07,1194.91
1983-06-06,1214.24
1983-06-03,1213.04
1983-06-02,1211.44
1983-06-01,1202.21
1983-05-31,1199.98
1983-05-27,1216.14
1983-05-26,1223.49
1983-05-25,1229.01
1983-05-24,1219.04
1983-05-23,1200.56
1983-05-20,1190.02
1983-05-19,1191.37
1983-05-18,1203.56
1983-05-17,1205.79
1983-05-16,1202.98
1983-05-13,1218.75
1983-05-12,1214.4
1983-05-11,1219.72
1983-05-10,1229.68
1983-05-09,1228.23
1983-05-06,1232.59
1983-05-05,1219.72
1983-05-04,1212.65
1983-05-03,1208.01
1983-05-02,1204.33
1983-04-29,1226.2
1983-04-28,1219.52
1983-04-27,1208.4
1983-04-26,1209.46
1983-04-25,1187.21
1983-04-22,1196.3
1983-04-21,1188.27
1983-04-20,1191.47
1983-04-19,1174.54
1983-04-18,1183.24
1983-04-15,1171.34
1983-04-14,1165.25
1983-04-13,1156.64
1983-04-12,1145.32
1983-04-11,1141.83
1983-04-08,1124.71
1983-04-07,1117.65
1983-04-06,1113.49
1983-04-05,1120.16
1983-04-04,1127.61
1983-03-31,1130.03
1983-03-30,1143.29
1983-03-29,1131.19
1983-03-28,1133.32
1983-03-25,1140.09
1983-03-24,1145.9
1983-03-23,1140.87
1983-03-22,1122.97
1983-03-21,1125.29
1983-03-18,1117.74
1983-03-17,1116.97
1983-03-16,1116.0
1983-03-15,1124.52
1983-03-14,1114.45
1983-03-11,1117.74
1983-03-10,1120.94
1983-03-09,1132.64
1983-03-08,1119.78
1983-03-07,1141.74
1983-03-04,1140.96
1983-03-03,1138.06
1983-03-02,1135.06
1983-03-01,1130.71
1983-02-28,1112.62
1983-02-25,1120.94
1983-02-24,1121.81
1983-02-23,1096.94
1983-02-22,1080.4
1983-02-18,1092.82
1983-02-17,1088.91
1983-02-16,1087.43
1983-02-15,1093.1
1983-02-14,1097.1
1983-02-11,1086.5
1983-02-10,1087.75
1983-02-09,1067.42
1983-02-08,1075.33
1983-02-07,1087.1
1983-02-04,1077.91
1983-02-03,1064.66
1983-02-02,1062.64
1983-02-01,1059.79
1983-01-31,1075.7
1983-01-28,1064.75
1983-01-27,1063.65
1983-01-26,1037.99
1983-01-25,1042.03
1983-01-24,1030.17
1983-01-21,1052.98
1983-01-20,1070.82
1983-01-19,1068.06
1983-01-18,1079.65
1983-01-17,1084.81
1983-01-14,1080.85
1983-01-13,1073.95
1983-01-12,1083.61
1983-01-11,1083.79
1983-01-10,1092.35
1983-01-07,1076.07
1983-01-06,1070.92
1983-01-05,1044.89
1983-01-04,1046.08
1983-01-03,1027.04
1982-12-31,1046.54
1982-12-30,1047.37
1982-12-29,1059.6
1982-12-28,1058.87
1982-12-27,1070.55
1982-12-23,1045.07
1982-12-22,1035.04
1982-12-21,1030.26
1982-12-20,1004.51
1982-12-17,1011.5
1982-12-16,990.25
1982-12-15,992.64
1982-12-14,1009.38
1982-12-13,1024.28
1982-12-10,1018.76
1982-12-09,1027.96
1982-12-08,1047.09
1982-12-07,1056.94
1982-12-06,1055.65
1982-12-03,1031.36
1982-12-02,1033.11
1982-12-01,1031.09
1982-11-30,1039.28
1982-11-29,1002.85
1982-11-26,1007.36
1982-11-24,1000.0
1982-11-23,990.99
1982-11-22,1000.0
1982-11-19,1021.25
1982-11-18,1032.1
1982-11-17,1027.5
1982-11-16,1008.0
1982-11-15,1021.43
1982-11-12,1039.92
1982-11-11,1054.73
1982-11-10,1044.52
1982-11-09,1060.25
1982-11-08,1037.44
1982-11-05,1051.78
1982-11-04,1050.22
1982-11-03,1065.49
1982-11-02,1022.08
1982-11-01,1005.7
1982-10-29,991.72
1982-10-28,990.99
1982-10-27,1006.35
1982-10-26,1006.07
1982-10-25,995.13
1982-10-22,1031.46
1982-10-21,1036.98
1982-10-20,1034.12
1982-10-19,1013.8
1982-10-18,1019.22
1982-10-15,993.1
1982-10-14,996.87
1982-10-13,1015.18
1982-10-12,1003.68
1982-10-11,1012.79
1982-10-08,986.85
1982-10-07,965.97
1982-10-06,944.26
1982-10-05,907.19
1982-10-04,903.61
1982-10-01,907.74
1982-09-30,896.25
1982-09-29,906.27
1982-09-28,919.33
1982-09-27,920.9
1982-09-24,919.52
1982-09-23,925.77
1982-09-22,927.61
1982-09-21,934.79
1982-09-20,916.3
1982-09-17,916.94
1982-09-16,927.8
1982-09-15,930.46
1982-09-14,923.01
1982-09-13,918.69
1982-09-10,906.82
1982-09-09,912.53
1982-09-08,915.75
1982-09-07,914.28
1982-09-03,925.13
1982-09-02,909.4
1982-09-01,895.05
1982-08-31,901.31
1982-08-30,893.3
1982-08-27,883.47
1982-08-26,892.41
1982-08-25,884.89
1982-08-24,874.9
1982-08-23,891.17
1982-08-20,869.29
1982-08-19,838.57
1982-08-18,829.43
1982-08-17,831.24
1982-08-16,792.43
1982-08-13,788.05
1982-08-12,776.92
1982-08-11,777.21
1982-08-10,779.3
1982-08-09,780.35
1982-08-06,784.34
1982-08-05,795.85
1982-08-04,803.46
1982-08-03,816.4
1982-08-02,822.11
1982-07-30,808.6
1982-07-29,812.21
1982-07-28,811.83
1982-07-27,822.77
1982-07-26,825.44
1982-07-23,830.57
1982-07-22,832.0
1982-07-21,832.19
1982-07-20,833.43
1982-07-19,826.1
1982-07-16,828.67
1982-07-15,827.34
1982-07-14,828.39
1982-07-13,824.2
1982-07-12,824.87
1982-07-09,814.12
1982-07-08,804.98
1982-07-07,799.66
1982-07-06,798.9
1982-07-02,796.99
1982-07-01,803.27
1982-06-30,811.93
1982-06-29,812.21
1982-06-28,811.93
1982-06-25,803.08
1982-06-24,810.41
1982-06-23,813.17
1982-06-22,799.66
1982-06-21,789.95
1982-06-18,788.62
1982-06-17,791.48
1982-06-16,796.9
1982-06-15,801.27
1982-06-14,801.85
1982-06-11,809.74
1982-06-10,798.71
1982-06-09,795.57
1982-06-08,802.23
1982-06-07,804.03
1982-06-04,804.98
1982-06-03,816.5
1982-06-02,816.88
1982-06-01,814.97
1982-05-28,819.54
1982-05-27,824.96
1982-05-26,828.77
1982-05-25,834.57
1982-05-24,836.38
1982-05-21,835.9
1982-05-20,832.48
1982-05-19,835.9
1982-05-18,840.85
1982-05-17,845.32
1982-05-14,857.78
1982-05-13,859.11
1982-05-12,865.77
1982-05-11,865.87
1982-05-10,860.92
1982-05-07,869.2
1982-05-06,863.2
1982-05-05,854.45
1982-05-04,854.45
1982-05-03,849.03
1982-04-30,848.36
1982-04-29,844.94
1982-04-28,852.64
1982-04-27,857.5
1982-04-26,865.58
1982-04-23,862.16
1982-04-22,853.12
1982-04-21,843.42
1982-04-20,840.56
1982-04-19,846.08
1982-04-16,843.42
1982-04-15,839.61
1982-04-14,838.09
1982-04-13,841.04
1982-04-12,841.32
1982-04-08,842.94
1982-04-07,836.85
1982-04-06,839.33
1982-04-05,835.33
1982-04-02,838.57
1982-04-01,833.24
1982-03-31,822.77
1982-03-30,824.49
1982-03-29,823.82
1982-03-26,817.92
1982-03-25,827.63
1982-03-24,823.34
1982-03-23,826.67
1982-03-22,819.54
1982-03-19,805.65
1982-03-18,805.27
1982-03-17,795.85
1982-03-16,798.33
1982-03-15,800.99
1982-03-12,797.37
1982-03-11,805.56
1982-03-10,804.89
1982-03-09,803.84
1982-03-08,795.47
1982-03-05,807.36
1982-03-04,807.55
1982-03-03,815.16
1982-03-02,825.82
1982-03-01,828.39
1982-02-26,824.39
1982-02-25,825.82
1982-02-24,826.77
1982-02-23,812.98
1982-02-22,811.26
1982-02-19,824.3
1982-02-18,828.96
1982-02-17,827.63
1982-02-16,831.34
1982-02-12,833.81
1982-02-11,834.67
1982-02-10,836.66
1982-02-09,830.57
1982-02-08,833.43
1982-02-05,851.03
1982-02-04,847.03
1982-02-03,845.03
1982-02-02,852.55
1982-02-01,851.69
1982-01-29,871.1
1982-01-28,864.25
1982-01-27,842.66
1982-01-26,841.51
1982-01-25,842.75
1982-01-22,845.03
1982-01-21,848.27
1982-01-20,845.89
1982-01-19,847.41
1982-01-18,855.12
1982-01-15,847.6
1982-01-14,842.28
1982-01-13,838.95
1982-01-12,847.7
1982-01-11,850.46
1982-01-08,866.53
1982-01-07,861.78
1982-01-06,861.02
1982-01-05,865.3
1982-01-04,882.52
1981-12-31,875.0
1981-12-30,873.1
1981-12-29,868.25
1981-12-28,870.34
1981-12-24,873.38
1981-12-23,869.67
1981-12-22,871.96
1981-12-21,873.1
1981-12-18,875.76
1981-12-17,870.53
1981-12-16,868.72
1981-12-15,875.95
1981-12-14,871.48
1981-12-11,886.51
1981-12-10,892.03
1981-12-09,888.22
1981-12-08,881.75
1981-12-07,886.99
1981-12-04,892.69
1981-12-03,883.85
1981-12-02,882.61
1981-12-01,890.22
1981-11-30,888.98
1981-11-27,885.94
1981-11-25,878.14
1981-11-24,870.24
1981-11-23,851.79
1981-11-20,852.93
1981-11-19,844.75
1981-11-18,844.08
1981-11-17,850.17
1981-11-16,845.03
1981-11-13,855.88
1981-11-12,860.54
1981-11-11,857.12
1981-11-10,853.98
1981-11-09,855.21
1981-11-06,852.45
1981-11-05,859.11
1981-11-04,866.82
1981-11-03,868.72
1981-11-02,866.82
1981-10-30,852.55
1981-10-29,832.95
1981-10-28,837.61
1981-10-27,838.38
1981-10-26,830.96
1981-10-23,837.99
1981-10-22,848.27
1981-10-21,851.03
1981-10-20,851.88
1981-10-19,847.13
1981-10-16,851.69
1981-10-15,856.26
1981-10-14,850.65
1981-10-13,865.58
1981-10-12,869.48
1981-10-09,873.0
1981-10-08,878.14
1981-10-07,868.72
1981-10-06,856.26
1981-10-05,859.87
1981-10-02,860.73
1981-10-01,852.26
1981-09-30,849.98
1981-09-29,847.89
1981-09-28,842.56
1981-09-25,824.01
1981-09-24,835.14
1981-09-23,840.94
1981-09-22,845.7
1981-09-21,846.56
1981-09-18,836.19
1981-09-17,840.09
1981-09-16,851.6
1981-09-15,858.35
1981-09-14,866.15
1981-09-11,872.81
1981-09-10,862.44
1981-09-09,853.88
1981-09-08,851.12
1981-09-04,861.68
1981-09-03,867.01
1981-09-02,884.23
1981-09-01,882.71
1981-08-31,881.47
1981-08-28,892.22
1981-08-27,889.08
1981-08-26,899.26
1981-08-25,901.83
1981-08-24,900.11
1981-08-21,920.57
1981-08-20,928.37
1981-08-19,926.46
1981-08-18,924.37
1981-08-17,926.75
1981-08-14,936.93
1981-08-13,944.35
1981-08-12,945.21
1981-08-11,949.3
1981-08-10,943.68
1981-08-07,942.54
1981-08-06,952.91
1981-08-05,953.58
1981-08-04,945.97
1981-08-03,946.25
1981-07-31,952.34
1981-07-30,945.11
1981-07-29,937.4
1981-07-28,939.4
1981-07-27,945.87
1981-07-24,936.74
1981-07-23,928.56
1981-07-22,924.66
1981-07-21,934.46
1981-07-20,940.54
1981-07-17,958.9
1981-07-16,955.48
1981-07-15,954.15
1981-07-14,948.25
1981-07-13,954.34
1981-07-10,955.67
1981-07-09,959.0
1981-07-08,953.48
1981-07-07,954.15
1981-07-06,949.3
1981-07-02,959.19
1981-07-01,967.66
1981-06-30,976.88
1981-06-29,984.59
1981-06-26,992.87
1981-06-25,996.77
1981-06-24,999.33
1981-06-23,1006.66
1981-06-22,994.2
1981-06-19,996.19
1981-06-18,995.15
1981-06-17,1006.56
1981-06-16,1003.33
1981-06-15,1011.99
1981-06-12,1006.28
1981-06-11,1007.42
1981-06-10,993.88
1981-06-09,994.44
1981-06-08,995.64
1981-06-05,993.79
1981-06-04,986.74
1981-06-03,989.71
1981-06-02,987.48
1981-06-01,997.96
1981-05-29,991.75
1981-05-28,994.25
1981-05-27,993.14
1981-05-26,983.96
1981-05-22,971.72
1981-05-21,976.59
1981-05-20,976.86
1981-05-19,980.01
1981-05-18,985.77
1981-05-15,985.95
1981-05-14,973.07
1981-05-13,967.76
1981-05-12,970.82
1981-05-11,963.44
1981-05-08,976.4
1981-05-07,978.39
1981-05-06,973.34
1981-05-05,972.44
1981-05-04,979.11
1981-05-01,995.59
1981-04-30,997.75
1981-04-29,1004.32
1981-04-28,1016.93
1981-04-27,1024.05
1981-04-24,1020.35
1981-04-23,1010.27
1981-04-22,1007.02
1981-04-21,1005.94
1981-04-20,1015.94
1981-04-16,1005.58
1981-04-15,1001.71
1981-04-14,989.1
1981-04-13,993.16
1981-04-10,1000.27
1981-04-09,998.83
1981-04-08,993.43
1981-04-07,992.89
1981-04-06,994.24
1981-04-03,1007.11
1981-04-02,1009.01
1981-04-01,1014.14
1981-03-31,1003.87
1981-03-30,992.16
1981-03-27,994.78
1981-03-26,1005.76
1981-03-25,1015.22
1981-03-24,996.13
1981-03-23,1004.23
1981-03-20,992.8
1981-03-19,986.58
1981-03-18,994.06
1981-03-17,992.53
1981-03-16,1002.79
1981-03-13,985.77
1981-03-12,989.82
1981-03-11,967.67
1981-03-10,972.66
1981-03-09,976.42
1981-03-06,964.62
1981-03-05,964.62
1981-03-04,971.44
1981-03-03,966.02
1981-03-02,977.99
1981-02-27,974.58
1981-02-26,966.81
1981-02-25,954.4
1981-02-24,946.1
1981-02-23,945.23
1981-02-20,936.09
1981-02-19,933.36
1981-02-18,947.1
1981-02-17,939.68
1981-02-13,931.57
1981-02-12,936.6
1981-02-11,942.49
1981-02-10,948.63
1981-02-09,947.18
1981-02-06,952.3
1981-02-05,946.76
1981-02-04,941.98
1981-02-03,941.38
1981-02-02,932.25
1981-01-30,947.27
1981-01-29,948.89
1981-01-28,942.58
1981-01-27,949.49
1981-01-26,938.91
1981-01-23,940.19
1981-01-22,940.44
1981-01-21,946.25
1981-01-20,950.68
1981-01-19,970.99
1981-01-16,973.29
1981-01-15,969.97
1981-01-14,966.47
1981-01-13,965.1
1981-01-12,968.77
1981-01-09,968.69
1981-01-08,965.7
1981-01-07,980.89
1981-01-06,1004.69
1981-01-05,992.66
1981-01-02,972.78
1980-12-31,963.99
1980-12-30,962.03
1980-12-29,960.58
1980-12-26,966.38
1980-12-24,963.05
1980-12-23,958.28
1980-12-22,958.79
1980-12-19,937.2
1980-12-18,930.2
1980-12-17,928.5
1980-12-16,918.09
1980-12-15,911.6
1980-12-12,917.15
1980-12-11,908.45
1980-12-10,916.21
1980-12-09,934.04
1980-12-08,933.7
1980-12-05,956.23
1980-12-04,970.48
1980-12-03,972.27
1980-12-02,974.4
1980-12-01,969.45
1980-11-28,993.34
1980-11-26,989.68
1980-11-25,982.68
1980-11-24,978.75
1980-11-21,989.93
1980-11-20,1000.17
1980-11-19,991.04
1980-11-18,997.95
1980-11-17,986.26
1980-11-14,986.35
1980-11-13,982.42
1980-11-12,964.93
1980-11-11,944.03
1980-11-10,933.79
1980-11-07,932.42
1980-11-06,935.41
1980-11-05,953.16
1980-11-03,937.2
1980-10-31,924.49
1980-10-30,917.75
1980-10-29,929.18
1980-10-28,932.59
1980-10-27,931.74
1980-10-24,943.6
1980-10-23,939.51
1980-10-22,955.12
1980-10-21,954.44
1980-10-20,960.84
1980-10-17,956.14
1980-10-16,958.7
1980-10-15,972.44
1980-10-14,962.2
1980-10-13,959.9
1980-10-10,950.68
1980-10-09,958.96
1980-10-08,963.99
1980-10-07,960.67
1980-10-06,965.7
1980-10-03,950.68
1980-10-02,942.24
1980-10-01,939.42
1980-09-30,932.42
1980-09-29,921.93
1980-09-26,940.1
1980-09-25,955.97
1980-09-24,964.76
1980-09-23,962.03
1980-09-22,974.57
1980-09-19,963.74
1980-09-18,956.48
1980-09-17,961.26
1980-09-16,945.9
1980-09-15,937.63
1980-09-12,936.52
1980-09-11,941.3
1980-09-10,938.48
1980-09-09,934.73
1980-09-08,928.58
1980-09-05,940.96
1980-09-04,948.81
1980-09-03,953.16
1980-09-02,940.78
1980-08-29,932.59
1980-08-28,930.38
1980-08-27,943.09
1980-08-26,953.41
1980-08-25,956.23
1980-08-22,958.19
1980-08-21,955.03
1980-08-20,945.31
1980-08-19,939.85
1980-08-18,948.63
1980-08-15,966.72
1980-08-14,962.63
1980-08-13,949.23
1980-08-12,952.39
1980-08-11,964.08
1980-08-08,954.69
1980-08-07,950.94
1980-08-06,938.23
1980-08-05,929.78
1980-08-04,931.06
1980-08-01,931.48
1980-07-31,935.32
1980-07-30,936.18
1980-07-29,931.91
1980-07-28,925.43
1980-07-25,918.09
1980-07-24,926.11
1980-07-23,928.58
1980-07-22,927.3
1980-07-21,928.67
1980-07-18,923.98
1980-07-17,915.1
1980-07-16,904.44
1980-07-15,901.54
1980-07-14,905.55
1980-07-11,887.13
1980-07-10,885.92
1980-07-09,897.27
1980-07-08,897.35
1980-07-07,898.21
1980-07-03,888.91
1980-07-02,876.02
1980-07-01,872.27
1980-06-30,867.92
1980-06-27,881.83
1980-06-26,883.45
1980-06-25,887.54
1980-06-24,877.3
1980-06-23,873.81
1980-06-20,869.71
1980-06-19,870.9
1980-06-18,881.91
1980-06-17,879.27
1980-06-16,877.73
1980-06-13,876.37
1980-06-12,872.61
1980-06-11,872.7
1980-06-10,863.99
1980-06-09,860.67
1980-06-06,861.52
1980-06-05,858.7
1980-06-04,858.02
1980-06-03,843.77
1980-06-02,847.35
1980-05-30,850.85
1980-05-29,846.25
1980-05-28,860.32
1980-05-27,857.76
1980-05-23,854.1
1980-05-22,842.92
1980-05-21,831.06
1980-05-20,832.51
1980-05-19,830.89
1980-05-16,826.88
1980-05-15,822.53
1980-05-14,819.62
1980-05-13,816.89
1980-05-12,805.2
1980-05-09,805.8
1980-05-08,815.19
1980-05-07,821.25
1980-05-06,816.04
1980-05-05,816.3
1980-05-02,810.92
1980-05-01,808.79
1980-04-30,817.06
1980-04-29,811.09
1980-04-28,805.46
1980-04-25,803.58
1980-04-24,797.1
1980-04-23,789.25
1980-04-22,789.85
1980-04-21,759.13
1980-04-18,763.4
1980-04-17,768.86
1980-04-16,771.25
1980-04-15,783.36
1980-04-14,784.9
1980-04-11,791.55
1980-04-10,791.47
1980-04-09,785.92
1980-04-08,775.0
1980-04-07,768.34
1980-04-03,784.13
1980-04-02,787.8
1980-04-01,784.47
1980-03-31,785.75
1980-03-28,777.65
1980-03-27,759.98
1980-03-26,762.12
1980-03-25,767.83
1980-03-24,765.44
1980-03-21,785.15
1980-03-20,789.08
1980-03-19,800.94
1980-03-18,801.62
1980-03-17,788.65
1980-03-14,811.69
1980-03-13,809.56
1980-03-12,819.54
1980-03-11,826.45
1980-03-10,818.94
1980-03-07,820.56
1980-03-06,828.07
1980-03-05,844.88
1980-03-04,856.48
1980-03-03,854.35
1980-02-29,863.14
1980-02-28,854.44
1980-02-27,855.12
1980-02-26,864.25
1980-02-25,859.81
1980-02-22,868.77
1980-02-21,868.52
1980-02-20,886.86
1980-02-19,876.02
1980-02-15,884.98
1980-02-14,893.77
1980-02-13,903.84
1980-02-12,898.98
1980-02-11,889.59
1980-02-08,895.73
1980-02-07,885.49
1980-02-06,881.83
1980-02-05,876.62
1980-02-04,875.09
1980-02-01,881.48
1980-01-31,875.85
1980-01-30,881.91
1980-01-29,874.4
1980-01-28,878.5
1980-01-25,876.11
1980-01-24,879.95
1980-01-23,877.56
1980-01-22,866.21
1980-01-21,872.78
1980-01-18,867.15
1980-01-17,863.57
1980-01-16,865.19
1980-01-15,868.6
1980-01-14,863.57
1980-01-11,858.53
1980-01-10,858.96
1980-01-09,850.09
1980-01-08,851.71
1980-01-07,832.0
1980-01-04,828.84
1980-01-03,820.31
1980-01-02,824.57
1979-12-31,838.74
1979-12-28,838.91
1979-12-27,840.1
1979-12-26,838.14
1979-12-24,839.16
1979-12-21,838.91
1979-12-20,843.34
1979-12-19,838.91
1979-12-18,838.65
1979-12-17,844.62
1979-12-14,842.75
1979-12-13,836.09
1979-12-12,835.67
1979-12-11,833.7
1979-12-10,833.87
1979-12-07,833.19
1979-12-06,835.07
1979-12-05,828.41
1979-12-04,824.91
1979-12-03,819.62
1979-11-30,822.35
1979-11-29,831.74
1979-11-28,830.46
1979-11-27,825.85
1979-11-26,828.75
1979-11-23,811.77
1979-11-21,807.42
1979-11-20,809.22
1979-11-19,815.27
1979-11-16,815.7
1979-11-15,821.33
1979-11-14,816.55
1979-11-13,814.08
1979-11-12,821.93
1979-11-09,806.48
1979-11-08,797.61
1979-11-07,796.67
1979-11-06,806.48
1979-11-05,812.63
1979-11-02,818.94
1979-11-01,820.14
1979-10-31,815.7
1979-10-30,823.81
1979-10-29,808.62
1979-10-26,809.3
1979-10-25,808.46
1979-10-24,808.36
1979-10-23,806.83
1979-10-22,809.13
1979-10-19,814.68
1979-10-18,830.12
1979-10-17,830.72
1979-10-16,829.52
1979-10-15,831.06
1979-10-12,838.99
1979-10-11,844.62
1979-10-10,849.32
1979-10-09,857.59
1979-10-08,884.04
1979-10-05,897.61
1979-10-04,890.1
1979-10-03,885.15
1979-10-02,885.32
1979-10-01,872.95
1979-09-28,878.58
1979-09-27,887.46
1979-09-26,886.35
1979-09-25,886.18
1979-09-24,885.84
1979-09-21,893.94
1979-09-20,893.69
1979-09-19,876.45
1979-09-18,874.15
1979-09-17,881.31
1979-09-14,879.1
1979-09-13,870.73
1979-09-12,870.9
1979-09-11,869.71
1979-09-10,876.88
1979-09-07,874.15
1979-09-06,867.32
1979-09-05,866.13
1979-09-04,872.61
1979-08-31,887.63
1979-08-30,883.7
1979-08-29,884.9
1979-08-28,884.64
1979-08-27,885.41
1979-08-24,880.2
1979-08-23,880.38
1979-08-22,885.84
1979-08-21,886.01
1979-08-20,886.52
1979-08-17,883.36
1979-08-16,884.04
1979-08-15,885.84
1979-08-14,876.71
1979-08-13,875.26
1979-08-10,867.06
1979-08-09,858.28
1979-08-08,863.14
1979-08-07,859.81
1979-08-06,848.55
1979-08-03,846.16
1979-08-02,847.95
1979-08-01,850.34
1979-07-31,846.42
1979-07-30,838.74
1979-07-27,839.76
1979-07-26,839.76
1979-07-25,839.51
1979-07-24,829.78
1979-07-23,825.51
1979-07-20,828.07
1979-07-19,827.3
1979-07-18,828.58
1979-07-17,828.5
1979-07-16,834.9
1979-07-13,833.53
1979-07-12,836.86
1979-07-11,843.86
1979-07-10,850.34
1979-07-09,852.99
1979-07-06,846.16
1979-07-05,835.75
1979-07-03,835.58
1979-07-02,834.04
1979-06-29,841.98
1979-06-28,843.04
1979-06-27,840.52
1979-06-26,837.66
1979-06-25,844.25
1979-06-22,849.1
1979-06-21,843.64
1979-06-20,839.83
1979-06-19,839.4
1979-06-18,839.4
1979-06-15,843.3
1979-06-14,842.34
1979-06-13,842.17
1979-06-12,845.29
1979-06-11,837.58
1979-06-08,835.15
1979-06-07,836.97
1979-06-06,835.5
1979-06-05,831.34
1979-06-04,821.9
1979-06-01,821.21
1979-05-31,822.33
1979-05-30,822.16
1979-05-29,832.55
1979-05-25,836.28
1979-05-24,837.66
1979-05-23,837.4
1979-05-22,845.37
1979-05-21,842.43
1979-05-18,841.91
1979-05-17,842.95
1979-05-16,828.48
1979-05-15,825.88
1979-05-14,825.02
1979-05-11,830.56
1979-05-10,828.92
1979-05-09,838.62
1979-05-08,834.89
1979-05-07,833.42
1979-05-04,847.54
1979-05-03,857.59
1979-05-02,855.51
1979-05-01,855.51
1979-04-30,854.9
1979-04-27,856.64
1979-04-26,860.97
1979-04-25,867.46
1979-04-24,866.86
1979-04-23,860.1
1979-04-20,856.98
1979-04-19,855.25
1979-04-18,860.27
1979-04-17,857.93
1979-04-16,860.45
1979-04-12,870.5
1979-04-11,871.71
1979-04-10,878.72
1979-04-09,873.7
1979-04-06,875.69
1979-04-05,877.6
1979-04-04,869.8
1979-04-03,868.33
1979-04-02,855.25
1979-03-30,862.18
1979-03-29,866.77
1979-03-28,866.25
1979-03-27,871.36
1979-03-26,854.82
1979-03-23,859.75
1979-03-22,861.31
1979-03-21,857.76
1979-03-20,850.31
1979-03-19,857.59
1979-03-16,852.82
1979-03-15,847.02
1979-03-14,845.37
1979-03-13,846.93
1979-03-12,844.68
1979-03-09,842.86
1979-03-08,844.85
1979-03-07,834.29
1979-03-06,826.58
1979-03-05,827.36
1979-03-02,815.75
1979-03-01,815.84
1979-02-28,808.82
1979-02-27,807.0
1979-02-26,821.12
1979-02-23,823.28
1979-02-22,828.57
1979-02-21,834.55
1979-02-20,834.55
1979-02-16,827.01
1979-02-15,829.09
1979-02-14,829.78
1979-02-13,830.21
1979-02-12,824.84
1979-02-09,822.23
1979-02-08,818.87
1979-02-07,816.01
1979-02-06,822.85
1979-02-05,823.98
1979-02-02,834.63
1979-02-01,840.87
1979-01-31,839.22
1979-01-30,851.78
1979-01-29,855.77
1979-01-26,859.75
1979-01-25,854.64
1979-01-24,846.41
1979-01-23,846.85
1979-01-22,838.53
1979-01-19,837.49
1979-01-18,839.14
1979-01-17,834.2
1979-01-16,835.59
1979-01-15,848.67
1979-01-12,836.28
1979-01-11,828.05
1979-01-10,824.93
1979-01-09,831.43
1979-01-08,828.14
1979-01-05,830.73
1979-01-04,826.14
1979-01-03,817.39
1979-01-02,811.42
1978-12-29,805.01
1978-12-28,805.96
1978-12-27,808.56
1978-12-26,816.01
1978-12-22,808.47
1978-12-21,794.79
1978-12-20,793.66
1978-12-19,789.85
1978-12-18,787.51
1978-12-15,805.35
1978-12-14,812.54
1978-12-13,809.86
1978-12-12,814.97
1978-12-11,817.65
1978-12-08,811.85
1978-12-07,816.09
1978-12-06,821.9
1978-12-05,820.51
1978-12-04,806.83
1978-12-01,811.5
1978-11-30,799.03
1978-11-29,790.11
1978-11-28,804.14
1978-11-27,813.84
1978-11-24,810.12
1978-11-22,807.0
1978-11-21,804.05
1978-11-20,805.61
1978-11-17,797.73
1978-11-16,794.18
1978-11-15,785.6
1978-11-14,785.26
1978-11-13,792.01
1978-11-10,807.09
1978-11-09,803.97
1978-11-08,807.61
1978-11-07,800.07
1978-11-06,814.88
1978-11-03,823.11
1978-11-02,816.96
1978-11-01,827.79
1978-10-31,792.45
1978-10-30,811.85
1978-10-27,806.05
1978-10-26,821.12
1978-10-25,830.21
1978-10-24,832.55
1978-10-23,839.66
1978-10-20,838.01
1978-10-19,846.41
1978-10-18,859.67
1978-10-17,866.34
1978-10-16,875.17
1978-10-13,897.09
1978-10-12,896.74
1978-10-11,901.42
1978-10-10,891.63
1978-10-09,893.19
1978-10-06,880.02
1978-10-05,876.47
1978-10-04,873.96
1978-10-03,867.9
1978-10-02,871.36
1978-09-29,865.82
1978-09-28,861.31
1978-09-27,860.19
1978-09-26,868.16
1978-09-25,862.35
